user_id,year_of_birth,gender,region,living_standards_measure,highest_education,employment,internet_access,cable_tv_subscription,survey_completion,survey_participation_consent,bank_account,bank,last_interaction_with_bank,likelihood_to_recommend,comment_on_why,themes,start_time(GMT),time_of_last_update(GMT),week
2274382,1993,Female,riftvalley,NA,NA,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,"Customer friendly tellers, quick response","service,speed/efficiency,staff",7/20/2021 13:09,7/23/2021 13:12,30
2904178,1996,Male,riftvalley,NA,NA,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:57,7/23/2021 12:00,30
17393465,1995,Female,nairobi,9 to 12,Completed College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,10,it''s the safest to bank with,,7/20/2021 14:15,7/23/2021 14:18,30
2889685,1996,Male,nairobi,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,7,Services are effective,service,7/20/2021 12:56,7/23/2021 12:59,30
2886642,1997,Female,riftvalley,9 to 12,Completed College,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Customer service desk/ enquiries,9,the serves are best,,7/20/2021 12:36,7/23/2021 12:39,30
2906056,1994,Male,eastern,9 to 12,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,ATM,9,Quality services,service,7/20/2021 12:32,7/23/2021 12:35,30
17395313,1996,Female,nairobi,5 to 8,College Student,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 12:03,7/23/2021 12:06,30
17202911,1997,Female,riftvalley,5 to 8,In Uni,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:59,7/23/2021 12:02,30
2900212,1996,Female,western,9 to 12,Completed Primary,Farm owner,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 13:59,7/23/2021 14:02,30
2292204,1990,Male,Nairobi,9 to 12,Completed Secondary,Non-skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,Their services are best and transaction are cheap,"account,rates/charges,service",7/20/2021 12:01,7/23/2021 12:04,30
2270791,1987,Male,central,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,ATM,5,Due to recent cases of fraud cases i am losing faith in them,,7/20/2021 11:58,7/23/2021 12:01,30
2892123,1991,Male,nyanza,5 to 8,Some University,Own Business,Yes,No,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,3,Ready to attend customers,service,7/20/2021 12:18,7/23/2021 12:21,30
2897816,1993,Male,riftvalley,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,They are highly reliable,speed/efficiency,7/20/2021 13:18,7/23/2021 13:21,30
2302161,1990,Male,nyanza,5 to 8,Completed Secondary,Other/Unemployed,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:30,7/23/2021 12:33,30
2706609,1988,Male,riftvalley,NA,NA,Own Business,Yes,Yes,FINISHED,YES,Yes,Other,Mobile banking,10,They are friendly and helpful..,staff,7/20/2021 12:56,7/23/2021 12:59,30
2893821,1997,Female,coast,9 to 12,Completed College,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Social media,10,It''s safe to deposit money,"account,security",7/20/2021 11:57,7/23/2021 12:00,30
2273171,1995,Female,coast,9 to 12,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Insurance,9,Good service delivery,service,7/20/2021 13:55,7/23/2021 13:58,30
2896373,1993,Male,riftvalley,5 to 8,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:57,7/23/2021 13:01,30
2894343,1993,Male,eastern,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,"Easily accessible, best customer service,multiple banking options","accessibility,service",7/20/2021 12:34,7/23/2021 12:37,30
2279812,1998,Male,nairobi,5 to 8,Some College,Other/Unemployed,Yes,No,TIMEDOUT,YES,Yes,Co-operative,Internet banking,8,-,,7/20/2021 11:58,7/23/2021 12:01,30
2435890,1994,Female,NA,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,YES,Yes,CBA,-,-,-,,7/20/2021 12:55,7/23/2021 12:58,30
2897104,1995,Male,western,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:11,7/23/2021 12:14,30
2270428,1995,Female,nairobi,9 to 12,Completed University,Student,Yes,No,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,6,good job,,7/20/2021 12:56,7/23/2021 12:59,30
2317068,1996,Male,nyanza,13 to 17,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,8,Good services offered,service,7/20/2021 12:56,7/23/2021 12:59,30
2901184,1994,Female,riftvalley,9 to 12,Completed College,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,5,Their services are atimes inconvenience,service,7/20/2021 12:07,7/23/2021 12:10,30
2316518,1992,Male,nyanza,5 to 8,In Uni,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,8,Services are good,service,7/20/2021 12:57,7/23/2021 13:00,30
2886970,1973,Male,riftvalley,5 to 8,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 13:39,7/23/2021 13:42,30
2285858,1994,Male,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,No,-,-,-,-,,7/20/2021 11:58,7/23/2021 12:01,30
2274324,1994,Female,nyanza,9 to 12,Completed College,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:56,7/23/2021 12:59,30
2902085,1994,Male,riftvalley,13 to 17,NA,NA,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 11:59,7/23/2021 12:02,30
2896454,1995,Male,Nairobi,9 to 12,None,Skilled worker,No,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:57,7/23/2021 12:00,30
17406739,1998,Female,nairobi,13 to 17,In Uni,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:18,7/23/2021 12:21,30
2888121,1970,Male,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,No,-,-,-,-,,7/20/2021 11:23,7/23/2021 11:26,30
2421057,1992,Female,riftvalley,5 to 8,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:00,7/23/2021 14:03,30
2886400,2000,Male,northeastern,1 to 4,Some Secondary,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:56,7/20/2021 13:05,30
2313070,1993,Male,riftvalley,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,8,Their services are faster and their client are so good,"service,speed/efficiency",7/20/2021 14:13,7/23/2021 14:16,30
2904559,2000,Male,northeastern,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:56,7/23/2021 11:59,30
2900370,1994,Male,nyanza,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Co-operative,Internet banking,10,Easier to access banking services through ussd,"accessibility,service",7/20/2021 12:28,7/23/2021 12:31,30
2303649,1994,Female,nairobi,5 to 8,Completed Secondary,Non-skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,They are customer friendly and also there services are the best,"service,staff",7/20/2021 13:55,7/23/2021 13:58,30
2886026,1990,Female,riftvalley,NA,NA,Skilled worker,No,NA,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,because it is cheap,rates/charges,7/20/2021 11:56,7/23/2021 11:59,30
2414613,1986,Female,nairobi,5 to 8,Some Secondary,Other/Unemployed,No,No,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,10,They have good servece,,7/20/2021 11:58,7/23/2021 12:01,30
2279371,1989,Male,nairobi,9 to 12,Completed College,Skilled worker,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,9,Swifty response to issues,,7/20/2021 12:57,7/23/2021 13:00,30
2265172,1991,Female,nairobi,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,8,Good services,service,7/20/2021 14:01,7/23/2021 14:04,30
2886911,1998,Male,riftvalley,9 to 12,None,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 14:00,7/23/2021 14:03,30
2277376,1992,Male,nairobi,13 to 17,Some University,Own Business,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:56,7/20/2021 14:35,30
2273337,1994,Female,nyanza,NA,NA,Skilled worker,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 13:57,7/23/2021 14:00,30
2307289,1992,Male,coast,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,They have affordable interest rates,rates/charges,7/20/2021 11:56,7/23/2021 11:59,30
2887013,1997,Male,nairobi,13 to 17,Completed Secondary,Student,Yes,Yes,FINISHED,YES,Yes,Other,Teller or Branch transactions,9,great service,service,7/20/2021 12:56,7/23/2021 12:59,30
2300328,1994,Male,western,13 to 17,Completed University,Own Business,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,9,is convenient. easly accesible and secure,"accessibility,security",7/20/2021 14:16,7/23/2021 14:19,30
2302603,1983,Female,western,5 to 8,Some Secondary,Student,Yes,No,FINISHED,YES,Yes,National Bank,Teller or Branch transactions,5,Available and l faster,speed/efficiency,7/20/2021 12:57,7/23/2021 13:00,30
2893410,1992,Female,nairobi,9 to 12,Completed University,Own Business,Yes,No,FINISHED,YES,Yes,Other,Mobile banking,8,"Family bank is near my place, they have good customer agents who answers promptly.","service,staff",7/20/2021 13:02,7/23/2021 13:05,30
2906310,1992,Male,eastern,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,Mobile banking,9,less time consume,speed/efficiency,7/20/2021 11:58,7/23/2021 12:01,30
2889036,1989,Female,nairobi,5 to 8,Completed College,Other/Unemployed,No,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 11:57,7/23/2021 12:00,30
2279259,1993,Female,central,NA,NA,Student,Yes,NA,FINISHED,YES,Yes,Equity,Mobile banking,8,Poor customer service,service,7/20/2021 13:10,7/23/2021 13:13,30
2894478,1994,Male,nairobi,13 to 17,Completed Uni,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,9,I would have given a 10 if it were not for their rude staff,,7/20/2021 11:31,7/23/2021 11:34,30
2289375,1991,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,ATM,9,Easy accessibility,"accessibility,speed/efficiency",7/20/2021 12:56,7/23/2021 12:59,30
2300602,1995,Male,nairobi,5 to 8,Completed Primary,Student,Yes,No,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,5,Not available every place like remote area not easy to get service,"service,speed/efficiency",7/20/2021 13:05,7/23/2021 13:08,30
2307608,1995,Male,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,10,Easy to access bank services,"accessibility,service,speed/efficiency",7/20/2021 14:13,7/23/2021 14:16,30
2888771,1996,Female,western,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,8,U cam access it easily,accessibility,7/20/2021 11:40,7/23/2021 11:43,30
2279674,1992,Male,nairobi,9 to 12,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:59,7/23/2021 12:02,30
2274698,1990,Male,coast,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,10,Efficiency,speed/efficiency,7/20/2021 13:58,7/23/2021 14:01,30
2303223,1993,Male,nairobi,5 to 8,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 13:24,7/23/2021 13:27,30
2885758,1990,Male,riftvalley,13 to 17,Completed PostGrad,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,6,Good,,7/20/2021 14:01,7/23/2021 14:04,30
1279580,1997,Male,nyanza,1 to 4,College Student,Student,No,No,FINISHED,YES,Yes,Equity,Social media,5,its fair when it comes to time,speed/efficiency,7/20/2021 11:58,7/23/2021 12:01,30
2895168,1994,Male,western,NA,NA,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:31,7/23/2021 12:34,30
2903887,1991,Male,Coast,9 to 12,Completed Primary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,9,Excellent work,,7/20/2021 11:34,7/23/2021 11:37,30
2265897,1996,Male,riftvalley,NA,NA,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,8,They are Reliable,speed/efficiency,7/20/2021 12:57,7/23/2021 13:00,30
2906095,1993,Male,riftvalley,NA,NA,Student,Yes,NA,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,10,Because it is easy to access,"accessibility,speed/efficiency",7/20/2021 13:26,7/23/2021 13:29,30
2892501,1993,Male,nairobi,9 to 12,Completed College,Non-skilled worker,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 13:59,7/23/2021 14:02,30
2303285,1992,Female,western,1 to 4,Completed Secondary,Street / Market Seller,No,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 12:15,7/23/2021 12:18,30
2705180,1994,Male,central,9 to 12,Completed PostGrad,Farm owner,Yes,No,FINISHED,YES,Yes,Stanbic Bank,Teller or Branch transactions,8,Serves me well,,7/20/2021 13:13,7/23/2021 13:16,30
2300432,1992,Male,nyanza,NA,NA,NA,NA,NA,FINISHED,YES,No,-,-,-,-,,7/20/2021 12:56,7/23/2021 12:59,30
2283864,1993,Female,riftvalley,5 to 8,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,8,They give full attention to its customers,service,7/20/2021 13:18,7/23/2021 13:21,30
2421044,1993,Male,nairobi,13 to 17,Completed Secondary,Other/Unemployed,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 13:00,7/23/2021 13:03,30
2274530,1994,Male,central,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 12:15,7/23/2021 12:18,30
2279558,1994,Female,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:24,7/23/2021 14:27,30
2319109,1995,Male,nairobi,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,5,very slow to serve customers,"service,speed/efficiency",7/20/2021 12:44,7/23/2021 12:47,30
2270609,1991,Male,central,5 to 8,Completed Secondary,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 13:56,7/23/2021 13:59,30
2270973,1991,Male,eastern,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Other,Mobile banking,9,Serving customers with high esteem and Providence of mobile banking option,"accessibility,mobile_banking,service",7/20/2021 12:57,7/23/2021 13:00,30
17388892,1993,Male,riftvalley,9 to 12,Completed Secondary,Farm owner,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:57,7/20/2021 12:30,30
2277454,1991,Male,nyanza,9 to 12,Some University,Street or Market Seller,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:59,7/23/2021 12:02,30
2886966,1995,Female,riftvalley,9 to 12,None,Farm owner,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 11:55,7/23/2021 11:58,30
2285169,1993,Male,nyanza,5 to 8,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,9,"Trustworh, secure and reliable","security,speed/efficiency",7/20/2021 12:57,7/23/2021 13:00,30
2891284,1996,Male,western,5 to 8,Completed College,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 13:08,7/23/2021 13:11,30
2273463,1991,Male,eastern,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,8,Its easy to access banking services,"accessibility,service,speed/efficiency",7/20/2021 13:57,7/23/2021 14:00,30
2903788,1996,Male,riftvalley,1 to 4,Completed Secondary,Other/Unemployed,No,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 14:09,7/23/2021 14:12,30
2892238,1995,Male,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,No,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:57,7/23/2021 12:00,30
2276665,1991,Male,riftvalley,9 to 12,Completed University,Farm owner,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,5,Fair services,service,7/20/2021 14:01,7/23/2021 14:04,30
2896635,1993,Female,riftvalley,5 to 8,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 13:56,7/23/2021 13:59,30
2283723,1992,Female,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,10,Fast and convinient,"accessibility,speed/efficiency",7/20/2021 14:25,7/23/2021 14:28,30
2889887,1988,Female,nyanza,1 to 4,Completed Primary,Other/Unemployed,No,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,Good Service,service,7/20/2021 13:30,7/23/2021 13:33,30
2270384,1992,Female,eastern,9 to 12,Completed College,Student,Yes,Yes,FINISHED,YES,No,-,-,-,-,,7/20/2021 12:59,7/23/2021 13:02,30
2896082,1991,Female,riftvalley,5 to 8,None,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,8,It''s convenient,accessibility,7/20/2021 11:55,7/23/2021 11:58,30
2266530,1991,Male,nyanza,5 to 8,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,8,Fast and efficient,speed/efficiency,7/20/2021 12:57,7/20/2021 13:11,30
2293200,1999,Female,eastern,NA,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Co-operative,Mobile banking,8,The bank give loans to their costomer,loan,7/20/2021 12:01,7/23/2021 12:04,30
2313588,1997,Male,nairobi,9 to 12,Completed Secondary,Non-skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:58,7/23/2021 13:01,30
2906787,1997,Male,nyanza,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,Timely and efficient services,"service,speed/efficiency",7/20/2021 12:57,7/23/2021 13:00,30
2885588,1996,Male,riftvalley,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Stanbic Bank,ATM,9,They are fare in surving their customers,service,7/20/2021 12:35,7/23/2021 12:38,30
2272825,1997,Female,nyanza,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:57,7/23/2021 13:00,30
2270506,1969,Female,central,13 to 17,Completed PostGrad,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:56,7/23/2021 11:59,30
2272863,1996,Male,nyanza,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 12:58,7/23/2021 13:01,30
2280021,1994,Female,western,9 to 12,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:56,7/23/2021 12:59,30
17392749,1995,Female,nairobi,9 to 12,PostGrad Student,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,8,Reliable,speed/efficiency,7/20/2021 13:03,7/23/2021 13:06,30
1061197,1995,Female,eastern,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,5,A bit slow,speed/efficiency,7/20/2021 12:22,7/23/2021 12:25,30
2267503,1994,Female,riftvalley,13 to 17,Completed University,Street or Market Seller,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 11:58,7/23/2021 12:01,30
2199950,1993,Female,nairobi,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,10,They are more concern with their customers,service,7/20/2021 12:24,7/23/2021 12:27,30
2914789,1994,Male,nairobi,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,9,readily available nearby,,7/20/2021 12:11,7/23/2021 12:14,30
2931858,1996,Female,nairobi,9 to 12,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,No,-,-,-,-,,7/20/2021 13:57,7/23/2021 14:00,30
2273760,1992,Male,nyanza,NA,NA,Street or Market Seller,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:57,7/23/2021 13:00,30
2289358,1991,Male,eastern,NA,NA,Own Business,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:47,7/23/2021 12:50,30
2270326,1991,Female,central,13 to 17,Completed University,Non-skilled worker,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,9,Their services are extremely good,service,7/20/2021 13:20,7/23/2021 13:23,30
2273091,1990,Male,eastern,5 to 8,Completed Primary,Non-skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 14:25,7/23/2021 14:28,30
2285471,1995,Male,riftvalley,9 to 12,Completed Uni,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,9,It was great. Good customer service.,service,7/20/2021 12:57,7/23/2021 13:00,30
2896221,1996,Male,nyanza,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,9,Services are awesome,service,7/20/2021 12:57,7/23/2021 13:00,30
2303541,1990,Male,western,NA,NA,Other/Unemployed,No,NA,FINISHED,YES,Yes,Equity,ATM,2,2,,7/20/2021 13:57,7/23/2021 14:00,30
2907572,1997,Female,riftvalley,13 to 17,Some University,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,10,They are always at their customers service,service,7/20/2021 12:55,7/23/2021 12:58,30
2907721,1997,Male,nyanza,9 to 12,In Uni,Student,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,9,Quality services,service,7/20/2021 12:34,7/23/2021 12:37,30
2288404,1997,Male,riftvalley,13 to 17,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,10,It''s faster,speed/efficiency,7/20/2021 11:56,7/23/2021 11:59,30
2899643,1989,Male,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,8,Easy and saves time,speed/efficiency,7/20/2021 11:56,7/23/2021 11:59,30
2308416,1992,Female,riftvalley,9 to 12,University Student,Student,Yes,Yes,FINISHED,YES,Yes,KCB,Customer service desk/ enquiries,8,Their services are reliable and they attend to their customers well,"service,speed/efficiency",7/20/2021 13:27,7/23/2021 13:30,30
1345242,1997,Male,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,7/20/2021 12:38,7/23/2021 12:41,30
